#1	
double load(8760,3) # P(kW) & Q (kvar)	
9126000, 0.926911164, 0.3707644656
9129600, 0.910685148, 0.3642740592
9133200, 0.93806655, 0.37522662
9136800, 1.079030064, 0.4316120256
9140400, 1.438030668, 0.5752122672
9144000, 1.497864102, 0.5991456408
9147600, 1.483666338, 0.5934665352
9151200, 1.18652742, 0.474610968
9154800, 0.9127134, 0.36508536
9158400, 0.709442688, 0.2837770752
9162000, 0.60550552, 0.242202208
9165600, 0.582620272, 0.2330481088
9169200, 0.578806064, 0.2315224256
9172800, 0.58166672, 0.232666688
9176400, 0.611226832, 0.2444907328
9180000, 0.797169472, 0.3188677888
9183600, 1.065117584, 0.4260470336
9187200, 1.114702288, 0.4458809152
9190800, 1.074653104, 0.4298612416
9194400, 1.045092992, 0.4180371968
9198000, 1.08228152, 0.432912608
9201600, 1.145215952, 0.4580863808
9205200, 1.028882608, 0.4115530432
9208800, 0.93448096, 0.373792384
9212400, 0.83912576, 0.335650304
9216000, 0.828636688, 0.3314546752
9219600, 0.871546528, 0.3486186112
9223200, 1.036511024, 0.4146044096
9226800, 1.337833456, 0.5351333824
9230400, 1.461795216, 0.5847180864
9234000, 1.459888112, 0.5839552448
9237600, 1.195754208, 0.4783016832
9241200, 0.894431776, 0.3577727104
9244800, 0.71091405, 0.28436562
9248400, 0.60742044, 0.242968176
9252000, 0.58710861, 0.234843444
9255600, 0.5706657, 0.22826628
9259200, 0.58323969, 0.233295876
9262800, 0.60064983, 0.240259932
9266400, 0.77668569, 0.310674276
9270000, 1.01655873, 0.406623492
9273600, 1.0832976, 0.43331904
9277200, 1.11715065, 0.44686026
9280800, 1.04944455, 0.41977782
9284400, 1.1219868, 0.44879472
9288000, 1.2090375, 0.483615
9291600, 1.07459253, 0.429837012
9295200, 0.97496784, 0.389987136
9298800, 0.88791714, 0.355166856
9302400, 0.86276916, 0.345107664
9306000, 0.89372052, 0.357488208
9309600, 1.02913272, 0.411653088
9313200, 1.34831862, 0.539327448
9316800, 1.45858284, 0.583433136
9320400, 1.47309129, 0.589236516
9324000, 1.22161149, 0.488644596
9327600, 0.92273742, 0.369094968
9331200, 0.73445975, 0.2937839
9334800, 0.6065216, 0.24260864
9338400, 0.57524783, 0.230099132
9342000, 0.56008479, 0.224033916
9345600, 0.57335245, 0.22934098
9349200, 0.60273084, 0.241092336
9352800, 0.77426273, 0.309705092
9356400, 1.05667435, 0.42266974
9360000, 1.08226198, 0.432904792
9363600, 1.042459, 0.4169836
9367200, 1.04435438, 0.417741752
9370800, 1.07941891, 0.431767564
9374400, 1.13912338, 0.455649352
9378000, 1.03013903, 0.412055612
9381600, 0.92684082, 0.370736328
9385200, 0.82922875, 0.3316915
9388800, 0.82828106, 0.331312424
9392400, 0.88324708, 0.353298832
9396000, 1.04909283, 0.419637132
9399600, 1.33719059, 0.534876236
9403200, 1.43195959, 0.572783836
9406800, 1.44807032, 0.579228128
9410400, 1.1846125, 0.473845
9414000, 0.90599164, 0.362396656
9417600, 0.729234754, 0.2916939016
9421200, 0.608819504, 0.2435278016
9424800, 0.579919844, 0.2319679376
9428400, 0.564506692, 0.2258026768
9432000, 0.5779932, 0.23119728
9435600, 0.61170947, 0.244683788
9439200, 0.773547566, 0.3094190264
9442800, 1.071214064, 0.4284856256
9446400, 1.13671996, 0.454687984
9450000, 1.075067352, 0.4300269408
9453600, 1.056764234, 0.4227056936
9457200, 1.11263691, 0.445054764
9460800, 1.16561962, 0.466247848
9464400, 1.085663894, 0.4342655576
9468000, 0.998001592, 0.3992006368
9471600, 0.901669392, 0.3606677568
9475200, 0.89107285, 0.35642914
9478800, 0.90552268, 0.362209072
9482400, 1.029791218, 0.4119164872
9486000, 1.273511684, 0.5094046736
9489600, 1.41608334, 0.566433336
9493200, 1.418009984, 0.5672039936
9496800, 1.201262534, 0.4805050136
9500400, 0.933459018, 0.3733836072
9504000, 0.757786602, 0.3031146408
9507600, 0.650654644, 0.2602618576
9511200, 0.593648648, 0.2374594592
9514800, 0.573008546, 0.2292034184
9518400, 0.568094236, 0.2272376944
9522000, 0.595614372, 0.2382457488
9525600, 0.665397574, 0.2661590296
9529200, 0.85017563, 0.340070252
9532800, 1.108668336, 0.4434673344
9536400, 1.20892026, 0.483568104
9540000, 1.183365848, 0.4733463392
9543600, 1.220714604, 0.4882858416
9547200, 1.337675182, 0.5350700728
9550800, 1.203023088, 0.4812092352
9554400, 1.119479818, 0.4477919272
9558000, 0.984827724, 0.3939310896
9561600, 0.930770314, 0.3723081256
9565200, 0.927821728, 0.3711286912
9568800, 1.024142204, 0.4096568816
9572400, 1.25314905, 0.50125962
9576000, 1.34652094, 0.538608376
9579600, 1.342589492, 0.5370357968
9583200, 1.17452009, 0.469808036
9586800, 0.949444692, 0.3797778768
9590400, 0.784939386, 0.3139757544
9594000, 0.675835842, 0.2703343368
9597600, 0.581885568, 0.2327542272
9601200, 0.584916222, 0.2339664888
9604800, 0.571783388, 0.2287133552
9608400, 0.574814042, 0.2299256168
9612000, 0.63138625, 0.2525545
9615600, 0.736448922, 0.2945795688
9619200, 0.953645792, 0.3814583168
9622800, 1.204179856, 0.4816719424
9626400, 1.364804518, 0.5459218072
9630000, 1.446632176, 0.5786528704
9633600, 1.487040896, 0.5948163584
9637200, 1.244588576, 0.4978354304
9640800, 1.154679174, 0.4618716696
9644400, 1.037493886, 0.4149975544
9648000, 0.970819498, 0.3883277992
9651600, 0.970819498, 0.3883277992
9655200, 1.05567781, 0.422271124
9658800, 1.26782359, 0.507129436
9662400, 1.420366508, 0.5681466032
9666000, 1.425417598, 0.5701670392
9669600, 1.159730264, 0.4638921056
9673200, 0.91424729, 0.365698916
9676800, 0.733276334, 0.2933105336
9680400, 0.623936908, 0.2495747632
9684000, 0.58180612, 0.232722448
9687600, 0.579799892, 0.2319199568
9691200, 0.58180612, 0.232722448
9694800, 0.624940022, 0.2499760088
9698400, 0.770391552, 0.3081566208
9702000, 1.032204306, 0.4128817224
9705600, 1.177655836, 0.4710623344
9709200, 1.239848904, 0.4959395616
9712800, 1.210758598, 0.4843034392
9716400, 1.260914298, 0.5043657192
9720000, 1.259911184, 0.5039644736
9723600, 1.151574872, 0.4606299488
9727200, 1.01816071, 0.407264284
9730800, 0.91784931, 0.367139724
9734400, 0.895780802, 0.3583123208
9738000, 0.92788045, 0.37115218
9741600, 1.062297726, 0.4249190904
9745200, 1.381287978, 0.5525151912
9748800, 1.447493502, 0.5789974008
9752400, 1.46956201, 0.587824804
9756000, 1.195711888, 0.4782847552
9759600, 0.911830626, 0.3647322504
9763200, 0.7034265, 0.2813706
9766800, 0.598381476, 0.2393525904
9770400, 0.571182318, 0.2284729272
9774000, 0.573058122, 0.2292232488
9777600, 0.573996024, 0.2295984096
9781200, 0.601195182, 0.2404780728
9784800, 0.780334464, 0.3121337856
9788400, 1.047636534, 0.4190546136
9792000, 1.114227576, 0.4456910304
9795600, 1.058891358, 0.4235565432
9799200, 1.024188984, 0.4096755936
9802800, 1.06920828, 0.427683312
9806400, 1.133923518, 0.4535694072
9810000, 1.021375278, 0.4085501112
9813600, 0.924771372, 0.3699085488
9817200, 0.826291662, 0.3305166648
9820800, 0.818788446, 0.3275153784
9824400, 0.860056134, 0.3440224536
9828000, 1.00824465, 0.40329786
9831600, 1.277422524, 0.5109690096
9835200, 1.412480412, 0.5649921648
9838800, 1.43030055, 0.57212022
9842400, 1.193949246, 0.4775796984
9846000, 0.892882704, 0.3571530816
9849600, 0.704699093, 0.2818796372
9853200, 0.600369483, 0.2401477932
9856800, 0.573812855, 0.229525142
9860400, 0.563379894, 0.2253519576
9864000, 0.574761306, 0.2299045224
9867600, 0.588988071, 0.2355952284
9871200, 0.756863898, 0.3027455592
9874800, 0.993028197, 0.3972112788
9878400, 1.069852728, 0.4279410912
9882000, 1.10020316, 0.440081264
9885600, 1.029069335, 0.411627734
9889200, 1.114429925, 0.44577197
9892800, 1.188409103, 0.4753636412
9896400, 1.070801179, 0.4283204716
9900000, 0.963626216, 0.3854504864
9903600, 0.868781116, 0.3475124464
9907200, 0.856451253, 0.3425805012
9910800, 0.887750136, 0.3551000544
9914400, 0.992079746, 0.3968318984
9918000, 1.283254203, 0.5133016812
9921600, 1.401810578, 0.5607242312
9925200, 1.435006363, 0.5740025452
9928800, 1.203584319, 0.4814337276
9932400, 0.917152117, 0.3668608468
9936000, 0.725024139, 0.2900096556
9939600, 0.599987801, 0.2399951204
9943200, 0.567329056, 0.2269316224
9946800, 0.552399344, 0.2209597376
9950400, 0.565462842, 0.2261851368
9954000, 0.600920908, 0.2403683632
9957600, 0.76514774, 0.306059096
9961200, 1.046946054, 0.4187784216
9964800, 1.057210231, 0.4228840924
9968400, 1.025484593, 0.4101938372
9972000, 1.032949449, 0.4131797796
9975600, 1.060009552, 0.4240038208
9979200, 1.133725005, 0.453490002
9982800, 1.038548091, 0.4154192364
9986400, 0.919110395, 0.367644158
9990000, 0.826732802, 0.3306931208
9993600, 0.826732802, 0.3306931208
9997200, 0.870588831, 0.3482355324
10000800, 1.033882556, 0.4135530224
10004400, 1.293286302, 0.5173145208
10008000, 1.380065253, 0.5520261012
10011600, 1.408058463, 0.5632233852
10015200, 1.172915499, 0.4691661996
10018800, 0.898582041, 0.3594328164
10022400, 0.723991296, 0.2895965184
10026000, 0.597669898, 0.2390679592
10029600, 0.568446291, 0.2273785164
10033200, 0.555248533, 0.2220994132
10036800, 0.567503594, 0.2270014376
10040400, 0.597669898, 0.2390679592
10044000, 0.752272206, 0.3009088824
10047600, 1.038852094, 0.4155408376
10051200, 1.111439763, 0.4445759052
10054800, 1.056763337, 0.4227053348
10058400, 1.041680185, 0.416672074
10062000, 1.106726278, 0.4426905112
10065600, 1.155746522, 0.4622986088
10069200, 1.075617277, 0.4302469108
10072800, 0.982290274, 0.3929161096
10076400, 0.888963271, 0.3555853084
10080000, 0.881421695, 0.352568678
10083600, 0.888020574, 0.3552082296
10087200, 0.998316123, 0.3993264492
10090800, 1.209480251, 0.4837921004
10094400, 1.345228619, 0.5380914476
10098000, 1.370681438, 0.5482725752
10101600, 1.182142038, 0.4728568152
10105200, 0.92384306, 0.369537224
10108800, 0.749188062, 0.2996752248
10112400, 0.637097265, 0.254838906
10116000, 0.58440501, 0.233762004
10119600, 0.562370067, 0.2249480268
10123200, 0.557579862, 0.2230319448
10126800, 0.585363051, 0.2341452204
10130400, 0.647635716, 0.2590542864
10134000, 0.832537629, 0.3330150516
10137600, 1.081628289, 0.4326513156
10141200, 1.175516307, 0.4702065228
10144800, 1.158271569, 0.4633086276
10148400, 1.184138676, 0.4736554704
10152000, 1.300061637, 0.5200246548
10155600, 1.179348471, 0.4717393884
10159200, 1.098873027, 0.4395492108
10162800, 0.972411615, 0.388964646
10166400, 0.918761319, 0.3675045276
10170000, 0.906306786, 0.3625227144
10173600, 0.990614394, 0.3962457576
10177200, 1.191803004, 0.4767212016
10180800, 1.282816899, 0.5131267596
10184400, 1.301977719, 0.5207910876
10188000, 1.148691159, 0.4594764636
10191600, 0.937922139, 0.3751688556
10195200, 0.77195664, 0.308782656
10198800, 0.660121896, 0.2640487584
10202400, 0.575008728, 0.2300034912
10206000, 0.573029352, 0.2292117408
10209600, 0.562142784, 0.2248571136
10213200, 0.565111848, 0.2260447392
10216800, 0.622513752, 0.2490055008
10220400, 0.725441304, 0.2901765216
10224000, 0.941193288, 0.3764773152
10227600, 1.195543104, 0.4782172416
10231200, 1.33113036, 0.532452144
10234800, 1.417233216, 0.5668932864
10238400, 1.461769176, 0.5847076704
10242000, 1.216326552, 0.4865306208
10245600, 1.124285568, 0.4497142272
10249200, 1.0144302, 0.40577208
10252800, 0.95504892, 0.382019568
10256400, 0.949110792, 0.3796443168
10260000, 1.030265208, 0.4121060832
10263600, 1.216326552, 0.4865306208
10267200, 1.362800376, 0.5451201504
10270800, 1.396449768, 0.5585799072
10274400, 1.154965896, 0.4619863584
10278000, 0.914471712, 0.3657886848
10281600, 0.72574016, 0.290296064
10285200, 0.61924568, 0.247698272
10288800, 0.5719148, 0.22876592
10292400, 0.56994268, 0.227977072
10296000, 0.56895662, 0.227582648
10299600, 0.6113572, 0.24454288
10303200, 0.74841954, 0.299367816
10306800, 1.00676726, 0.402706904
10310400, 1.16157868, 0.464631472
10314000, 1.22567258, 0.490269032
10317600, 1.18524412, 0.474097648
10321200, 1.23454712, 0.493818848
10324800, 1.23158894, 0.492635576
10328400, 1.15171808, 0.460687232
10332000, 1.01662786, 0.406651144
10335600, 0.9170358, 0.36681432
10339200, 0.88350976, 0.353403904
10342800, 0.91999398, 0.367997592
10346400, 1.03930724, 0.415722896
10350000, 1.34301372, 0.537205488
10353600, 1.39133066, 0.556532264
10357200, 1.4347173, 0.57388692
10360800, 1.18623018, 0.474492072
10364400, 0.89830066, 0.359320264
10368000, 0.68758556, 0.275034224
10371600, 0.5859584, 0.23438336
10375200, 0.55757604, 0.223030416
10378800, 0.55482936, 0.221931744
10382400, 0.5584916, 0.22339664
10386000, 0.58687396, 0.234749584
10389600, 0.75808368, 0.303233472
10393200, 1.0162716, 0.40650864
10396800, 1.09500976, 0.438003904
10400400, 1.04007616, 0.416030464
10404000, 1.01077824, 0.404311296
10407600, 1.05014732, 0.420058928
10411200, 1.098672, 0.4394688
10414800, 1.00986268, 0.403945072
10418400, 0.91189776, 0.364759104
10422000, 0.8148484, 0.32593936
10425600, 0.81210172, 0.324840688
10429200, 0.85330192, 0.341320768
10432800, 0.98788924, 0.395155696
10436400, 1.23692156, 0.494768624
10440000, 1.33488648, 0.533954592
10443600, 1.38066448, 0.552265792
10447200, 1.17741016, 0.470964064
10450800, 0.87710648, 0.350842592
10454400, 0.6918964, 0.27675856
10458000, 0.59159464, 0.236637856
10461600, 0.55816072, 0.223264288
10465200, 0.54980224, 0.219920896
10468800, 0.55908944, 0.223635776
10472400, 0.57673512, 0.230694048
10476000, 0.7383324, 0.29533296
10479600, 0.96958368, 0.387833472
10483200, 1.05502592, 0.422010368
10486800, 1.07545776, 0.430183104
10490400, 1.0169484, 0.40677936
10494000, 1.09403216, 0.437612864
10497600, 1.1655436, 0.46621744
10501200, 1.06152696, 0.424610784
10504800, 0.94450824, 0.377803296
10508400, 0.85999472, 0.343997888
10512000, 0.84885008, 0.339540032
10515600, 0.87949784, 0.351799136
10519200, 0.9705124, 0.38820496
10522800, 1.23705504, 0.494822016
10526400, 1.34943016, 0.539772064
10530000, 1.39029384, 0.556117536
10533600, 1.18597544, 0.474390176
10537200, 0.905502, 0.3622008
10540800, 0.72089352, 0.288357408
10544400, 0.5984604, 0.23938416
10548000, 0.5619132, 0.22476528
10551600, 0.55003536, 0.220014144
10555200, 0.55917216, 0.223668864
10558800, 0.59023728, 0.236094912
10562400, 0.74373552, 0.297494208
10566000, 1.02514896, 0.410059584
10569600, 1.02789, 0.411156
10573200, 1.00596168, 0.402384672
10576800, 0.9959112, 0.39836448
10580400, 1.03794048, 0.415176192
10584000, 1.1146896, 0.44587584
10587600, 1.02606264, 0.410425056
10591200, 0.90271584, 0.361086336
10594800, 0.81591624, 0.326366496
10598400, 0.81134784, 0.324539136
10602000, 0.8634276, 0.34537104
10605600, 1.00596168, 0.402384672
10609200, 1.24808688, 0.499234752
10612800, 1.32574968, 0.530299872
10616400, 1.37234736, 0.548938944
10620000, 1.15671888, 0.462687552
10623600, 0.88444224, 0.353776896
10627200, 0.71624616, 0.286498464
10630800, 0.59285142, 0.237140568
10634400, 0.56223468, 0.224893872
10638000, 0.54924576, 0.219698304
10641600, 0.56223468, 0.224893872
10645200, 0.58728474, 0.234913896
10648800, 0.73480176, 0.293920704
10652400, 1.01313576, 0.405254304
10656000, 1.08921372, 0.435685488
10659600, 1.03633026, 0.414532104
10663200, 1.02705246, 0.410820984
10666800, 1.0855026, 0.43420104
10670400, 1.13003604, 0.452014416
10674000, 1.06880256, 0.427521024
10677600, 0.974169, 0.3896676
10681200, 0.881391, 0.3525564
10684800, 0.87396876, 0.349587504
10688400, 0.87953544, 0.351814176
10692000, 0.98623014, 0.394492056
10695600, 1.18941396, 0.475765584
10699200, 1.3035309, 0.52141236
10702800, 1.33507542, 0.534030168
10706400, 1.159725, 0.46389
10710000, 0.91293552, 0.365174208
10713600, 0.73896408, 0.295585632
10717200, 0.6276004, 0.25104016
10720800, 0.5756936, 0.23027744
10724400, 0.55493088, 0.221972352
10728000, 0.54926832, 0.219707328
10731600, 0.57663736, 0.230654944
10735200, 0.63609424, 0.254437696
10738800, 0.81823992, 0.327295968
10742400, 1.05984248, 0.423936992
10746000, 1.16365608, 0.465462432
10749600, 1.14572464, 0.458289856
10753200, 1.15893728, 0.463574912
10756800, 1.27596352, 0.510385408
10760400, 1.15799352, 0.463197408
10764000, 1.08343648, 0.433374592
10767600, 0.967354, 0.3869416
10771200, 0.9154472, 0.36617888
10774800, 0.89940328, 0.359761312
10778400, 0.97112904, 0.388451616
10782000, 1.16459984, 0.465839936
10785600, 1.26275088, 0.505100352
10789200, 1.27313224, 0.509252896
10792800, 1.13439952, 0.453759808
10796400, 0.9343224, 0.37372896
10800000, 0.7570854, 0.30283416
10803600, 0.64810368, 0.259241472
10807200, 0.58155732, 0.232622928
10810800, 0.55744632, 0.222978528
10814400, 0.5497308, 0.21989232
10818000, 0.55165968, 0.220663872
10821600, 0.60373944, 0.241495776
10825200, 0.70982784, 0.283931136
10828800, 0.9210402, 0.36841608
10832400, 1.17083016, 0.468332064
10836000, 1.30295844, 0.521183376
10839600, 1.38975804, 0.555903216
10843200, 1.4177268, 0.56709072
10846800, 1.17854568, 0.471418272
10850400, 1.09849716, 0.439398864
10854000, 0.99530208, 0.398120832
10857600, 0.93647124, 0.374588496
10861200, 0.92007576, 0.368030304
10864800, 0.99723096, 0.398892384
10868400, 1.1766168, 0.47064672
10872000, 1.3068162, 0.52272648
10875600, 1.33285608, 0.533142432
10879200, 1.12743036, 0.450972144
10882800, 0.89403588, 0.357614352
10886400, 0.708793408, 0.2835173632
10890000, 0.616930688, 0.2467722752
10893600, 0.561813056, 0.2247252224
10897200, 0.557945152, 0.2231780608
10900800, 0.556978176, 0.2227912704
10904400, 0.597591168, 0.2390364672
10908000, 0.733934784, 0.2935739136
10911600, 0.990183424, 0.3960733696
10915200, 1.146833536, 0.4587334144
10918800, 1.206786048, 0.4827144192
10922400, 1.167140032, 0.4668560128
10926000, 1.202918144, 0.4811672576
10929600, 1.212587904, 0.4850351616
10933200, 1.115890304, 0.4463561216
10936800, 0.988249472, 0.3952997888
10940400, 0.895419776, 0.3581679104
10944000, 0.872212352, 0.3488849408
10947600, 0.901221632, 0.3604886528
10951200, 1.017258752, 0.4069035008
10954800, 1.31508736, 0.526034944
10958400, 1.364403136, 0.5457612544
10962000, 1.393412416, 0.5573649664
10965600, 1.169073984, 0.4676295936
10969200, 0.891551872, 0.3566207488
10972800, 0.6767904, 0.27071616
10976400, 0.5799768, 0.23199072
10980000, 0.5446896, 0.21787584
10983600, 0.5410704, 0.21642816
10987200, 0.547404, 0.2189616
10990800, 0.579072, 0.2316288
10994400, 0.7437456, 0.29749824
10998000, 0.9970896, 0.39883584
11001600, 1.0821408, 0.43285632
11005200, 1.0233288, 0.40933152
11008800, 0.9934704, 0.39738816
11012400, 1.0332816, 0.41331264
11016000, 1.0929984, 0.43719936
11019600, 1.0097568, 0.40390272
11023200, 0.9084192, 0.36336768
11026800, 0.8107008, 0.32428032
11030400, 0.8061768, 0.32247072
11034000, 0.8514168, 0.34056672
11037600, 0.9853272, 0.39413088
11041200, 1.2223848, 0.48895392
11044800, 1.3173888, 0.52695552
11048400, 1.3590096, 0.54360384
11052000, 1.1653824, 0.46615296
11055600, 0.8649888, 0.34599552
11059200, 0.693193728, 0.2772774912
11062800, 0.586406912, 0.2345627648
11066400, 0.5523456, 0.22093824
11070000, 0.54774272, 0.219097088
11073600, 0.554186752, 0.2216747008
11077200, 0.571677696, 0.2286710784
11080800, 0.73185792, 0.292743168
11084400, 0.954637312, 0.3818549248
11088000, 1.050377216, 0.4201508864
11091600, 1.071550464, 0.4286201856
11095200, 1.008951296, 0.4035805184
11098800, 1.085359104, 0.4341436416
11102400, 1.159005184, 0.4636020736
11106000, 1.066027008, 0.4264108032
11109600, 0.94819328, 0.379277312
11113200, 0.857976832, 0.3431907328
11116800, 0.846009344, 0.3384037376
11120400, 0.86994432, 0.347977728
11124000, 0.962922496, 0.3851689984
11127600, 1.220683776, 0.4882735104
11131200, 1.312741376, 0.5250965504
11134800, 1.367975936, 0.5471903744
11138400, 1.177416704, 0.4709666816
11142000, 0.899402752, 0.3597611008
11145600, 0.698703264, 0.2794813056
11149200, 0.586299264, 0.2345197056
11152800, 0.546733056, 0.2186932224
11156400, 0.536841504, 0.2147366016
11160000, 0.543136128, 0.2172544512
11163600, 0.577306944, 0.2309227776
11167200, 0.724780992, 0.2899123968
11170800, 0.992752128, 0.3971008512
11174400, 1.006240608, 0.4024962432
11178000, 0.999046752, 0.3996187008
11181600, 0.981961344, 0.3927845376
11185200, 1.033217568, 0.4132870272
